link,capacity,internal
bru-lcl1-pb1-8k_bru-lcl1-sbb2-8k_#1,100,True
bru-lcl1-pb1-8k_bru-lcl1-sbb2-8k_#2,100,True
bru-lcl1-pb1-8k_bru-lcl1-sbb2-8k_#3,100,True
bru-lcl1-pb1-8k_bru-lcl1-sbb2-8k_#4,100,True
bru-lcl1-sbb1-8k_bru-bru1-pb1-ptx_#1,100,True
bru-lcl1-sbb1-8k_bru-bru1-pb1-ptx_#2,100,True
bru-lcl1-sbb1-8k_bru-bru1-pb1-ptx_#3,100,True
bru-lcl1-sbb1-8k_bru-bru1-pb1-ptx_#4,100,True
bru-lcl1-sbb1-8k_bru-bru1-pb2-8k_#1,100,True
bru-lcl1-sbb1-8k_bru-bru1-pb2-8k_#2,100,True
bru-lcl1-sbb1-8k_bru-bru1-pb2-8k_#3,100,True
bru-lcl1-sbb1-8k_bru-bru1-pb2-8k_#4,100,True
bru-lcl1-sbb1-8k_bru-lcl1-pb1-8k_#1,100,True
bru-lcl1-sbb1-8k_bru-lcl1-pb1-8k_#2,100,True
bru-lcl1-sbb1-8k_bru-lcl1-pb1-8k_#3,100,True
bru-lcl1-sbb1-8k_bru-lcl1-pb1-8k_#4,100,True
bru-lcl1-sbb1-8k_gra-g1-nc5_#1,100,True
bru-lcl1-sbb1-8k_gra-g1-nc5_#5,100,True
bru-lcl1-sbb1-8k_gra-g2-nc5_#1,100,True
bru-lcl1-sbb1-8k_rbx-g1-nc5_#1,100,True
bru-lcl1-sbb1-8k_rbx-g2-nc5_#1,100,True
bru-lcl1-sbb1-8k_rbx-g3-nc5_#6,100,True
bru-lcl1-sbb1-8k_rbx-g4-nc5_#2,100,True
bru-lcl1-sbb2-8k_bru-bru1-pb1-ptx_#1,100,True
bru-lcl1-sbb2-8k_bru-bru1-pb1-ptx_#2,100,True
bru-lcl1-sbb2-8k_bru-bru1-pb1-ptx_#3,100,True
bru-lcl1-sbb2-8k_bru-bru1-pb1-ptx_#4,100,True
bru-lcl1-sbb2-8k_bru-bru1-pb2-8k_#1,100,True
bru-lcl1-sbb2-8k_bru-bru1-pb2-8k_#2,100,True
bru-lcl1-sbb2-8k_bru-bru1-pb2-8k_#3,100,True
bru-lcl1-sbb2-8k_bru-bru1-pb2-8k_#4,100,True
bru-lcl1-sbb2-8k_bru-lcl1-pb1-8k_#1,100,True
bru-lcl1-sbb2-8k_bru-lcl1-pb1-8k_#2,100,True
bru-lcl1-sbb2-8k_bru-lcl1-pb1-8k_#3,100,True
bru-lcl1-sbb2-8k_bru-lcl1-pb1-8k_#4,100,True
bru-lcl1-sbb2-8k_gra-g2-nc5_#1,100,True
bru-lcl1-sbb2-8k_rbx-g2-nc5_#1,100,True
bru-lcl1-sbb2-8k_rbx-g2-nc5_#2,100,True
bru-lcl1-sbb2-8k_rbx-g4-nc5_#2,100,True
eur-1-4m_eur-1-c1_#1,100,True
eur-1-4m_eur-1-c1_#2,100,True
eur-1-4m_eur-25a-a71_#1,100,True
eur-1-4m_eur-25a-a71_#2,100,True
eur-1-4m_rbx-5-a72_#2,100,True
eur-1-c1_eur-1-4m_#1,100,True
eur-1-c1_eur-1-4m_#2,100,True
eur-25a-a71_eur-1-4m_#1,100,True
eur-25a-a71_eur-1-4m_#2,100,True
fra-1-a9_fra-1-n7_#1,100,True
fra-1-a9_fra-1-n7_#2,100,True
fra-1-a9_fra-1-n7_#3,100,True
fra-1-a9_fra-1-n7_#4,100,True
fra-1-a9_fra-1-n7_#5,100,True
fra-1-a9_fra-1-n7_#6,100,True
fra-1-a9_fra-1-n7_#7,100,True
fra-1-a9_fra-1-n7_#8,100,True
fra-1-n7_1AND1_#1,100,False
fra-1-n7_CDN77_#1,100,False
fra-1-n7_CLOUDFLARE_#1,100,False
fra-1-n7_D-TAG_#1,100,False
fra-1-n7_D-TAG_#2,100,False
fra-1-n7_DATA-IX_#1,100,False
fra-1-n7_DE-CIX_#1,100,False
fra-1-n7_DE-CIX_#2,100,False
fra-1-n7_DE-CIX_#3,100,False
fra-1-n7_FIORD_#1,100,False
fra-1-n7_HETZNER_#1,100,False
fra-1-n7_KPN_#1,100,False
fra-1-n7_KPN_#2,100,False
fra-1-n7_KPN_#3,100,False
fra-1-n7_M247.RO_#1,100,False
fra-1-n7_M247.RO_#2,100,False
fra-1-n7_MTS-MTU.RU_#1,100,False
fra-1-n7_NETIX_#1,100,False
fra-1-n7_OMANTEL_#1,100,False
fra-1-n7_OMANTEL_#2,100,False
fra-1-n7_OMANTEL_#3,100,False
fra-1-n7_OMANTEL_#4,100,False
fra-1-n7_OTEGLOBE_#1,100,False
fra-1-n7_OTEGLOBE_#2,100,False
fra-1-n7_OTEGLOBE_#3,100,False
fra-1-n7_OTEGLOBE_#4,100,False
fra-1-n7_OTI_#1,100,False
fra-1-n7_TELEFONICA_#1,100,False
fra-1-n7_TELIA_#1,100,False
fra-1-n7_VIMPELCOM_#1,100,False
fra-1-n7_VIMPELCOM_#2,100,False
fra-1-n7_VIMPELCOM_#3,100,False
fra-1-n7_VIMPELCOM_#4,100,False
fra-1-n7_VODAFONE_#1,100,False
fra-1-n7_ZAIN_#1,100,False
fra-1-n7_fra-1-a9_#1,100,True
fra-1-n7_fra-1-a9_#2,100,True
fra-1-n7_fra-1-a9_#3,100,True
fra-1-n7_fra-1-a9_#4,100,True
fra-1-n7_fra-1-a9_#5,100,True
fra-1-n7_fra-1-a9_#6,100,True
fra-1-n7_fra-1-a9_#7,100,True
fra-1-n7_fra-1-a9_#8,100,True
fra-1-n7_fra-fr2-vcabb1-a72_#1,100,True
fra-1-n7_fra-fr5-sbb1-nc5_#1,100,True
fra-1-n7_fra-fr5-sbb1-nc5_#2,100,True
fra-1-n7_fra-fr5-sbb1-nc5_#3,100,True
fra-1-n7_fra-fr5-sbb1-nc5_#4,100,True
fra-1-n7_fra-fr5-sbb1-nc5_#5,100,True
fra-1-n7_fra-fr5-sbb1-nc5_#6,100,True
fra-1-n7_fra-fr5-sbb1-nc5_#7,100,True
fra-1-n7_fra-fr5-sbb1-nc5_#8,100,True
fra-1-n7_fra-fr5-sbb2-nc5_#1,100,True
fra-1-n7_fra-fr5-sbb2-nc5_#2,100,True
fra-1-n7_fra-fr5-sbb2-nc5_#3,100,True
fra-1-n7_fra-fr5-sbb2-nc5_#4,100,True
fra-1-n7_fra-fr5-sbb2-nc5_#5,100,True
fra-1-n7_fra-fr5-sbb2-nc5_#6,100,True
fra-1-n7_fra-fr5-sbb2-nc5_#7,100,True
fra-1-n7_fra-fr5-sbb2-nc5_#8,100,True
fra-1-n7_fra-fr5-vcoagg1-n92_#1,100,True
fra-5-a9_fra-5-n7_#1,100,True
fra-5-a9_fra-5-n7_#2,100,True
fra-5-a9_fra-5-n7_#3,100,True
fra-5-a9_fra-5-n7_#4,100,True
fra-5-a9_fra-5-n7_#5,100,True
fra-5-a9_fra-5-n7_#6,100,True
fra-5-a9_fra-5-n7_#7,100,True
fra-5-a9_fra-5-n7_#8,100,True
fra-5-n7_3UTEL_#1,100,False
fra-5-n7_CDN77_#1,100,False
fra-5-n7_CLOUDFLARE_#1,100,False
fra-5-n7_CLOUDVIDER_#1,100,False
fra-5-n7_CLOUVIDER_#1,100,False
fra-5-n7_CORE-BACKBONE_#1,100,False
fra-5-n7_DE-CIX_#1,100,False
fra-5-n7_DE-CIX_#2,100,False
fra-5-n7_DE-CIX_#3,100,False
fra-5-n7_DTAG_#1,100,False
fra-5-n7_GOOGLE_#1,100,False
fra-5-n7_GOOGLE_#2,100,False
fra-5-n7_GOOGLE_#3,100,False
fra-5-n7_GOOGLE_#4,100,False
fra-5-n7_HETZNER_#1,100,False
fra-5-n7_LEVEL3_#1,100,False
fra-5-n7_MTS-MTU.RU_#1,100,False
fra-5-n7_MTS-PJSC_#1,100,False
fra-5-n7_SEABONE_#1,100,False
fra-5-n7_SEABONE_#2,100,False
fra-5-n7_TELIA_#1,100,False
fra-5-n7_UPC_#1,100,False
fra-5-n7_UPC_#2,100,False
fra-5-n7_VODAFONE_#1,100,False
fra-5-n7_fra-5-a9_#1,100,True
fra-5-n7_fra-5-a9_#2,100,True
fra-5-n7_fra-5-a9_#3,100,True
fra-5-n7_fra-5-a9_#4,100,True
fra-5-n7_fra-5-a9_#5,100,True
fra-5-n7_fra-5-a9_#6,100,True
fra-5-n7_fra-5-a9_#7,100,True
fra-5-n7_fra-5-a9_#8,100,True
fra-5-n7_fra-fr2-vcabb2-a72_#1,100,True
fra-5-n7_fra-fr5-sbb1-nc5_#1,100,True
fra-5-n7_fra-fr5-sbb1-nc5_#2,100,True
fra-5-n7_fra-fr5-sbb1-nc5_#3,100,True
fra-5-n7_fra-fr5-sbb1-nc5_#4,100,True
fra-5-n7_fra-fr5-sbb1-nc5_#5,100,True
fra-5-n7_fra-fr5-sbb1-nc5_#6,100,True
fra-5-n7_fra-fr5-sbb1-nc5_#7,100,True
fra-5-n7_fra-fr5-sbb1-nc5_#8,100,True
fra-5-n7_fra-fr5-sbb2-nc5_#1,100,True
fra-5-n7_fra-fr5-sbb2-nc5_#2,100,True
fra-5-n7_fra-fr5-sbb2-nc5_#3,100,True
fra-5-n7_fra-fr5-sbb2-nc5_#4,100,True
fra-5-n7_fra-fr5-sbb2-nc5_#5,100,True
fra-5-n7_fra-fr5-sbb2-nc5_#6,100,True
fra-5-n7_fra-fr5-sbb2-nc5_#7,100,True
fra-5-n7_fra-fr5-sbb2-nc5_#8,100,True
fra-5-n7_fra-fr5-vcoagg2-n92_#1,100,True
fra-fr2-vcabb1-a72_fra-1-n7_#1,100,True
fra-fr2-vcabb1-a72_fra-fr5-pb5-nc5_#1,100,True
fra-fr2-vcabb2-a72_fra-5-n7_#1,100,True
fra-fr2-vcabb2-a72_fra-fr5-pb6-nc5_#1,100,True
fra-fr5-pb1-ptx_CDN77_#1,100,False
fra-fr5-pb1-ptx_D-TAG_#1,100,False
fra-fr5-pb1-ptx_D-TAG_#2,100,False
fra-fr5-pb1-ptx_HETZNER_#1,100,False
fra-fr5-pb1-ptx_TELEFONICA_#1,100,False
fra-fr5-pb1-ptx_VODAFONE_#1,100,False
fra-fr5-pb1-ptx_fra-fr5-sbb1-nc5_#1,100,True
fra-fr5-pb1-ptx_fra-fr5-sbb1-nc5_#2,100,True
fra-fr5-pb1-ptx_fra-fr5-sbb1-nc5_#3,100,True
fra-fr5-pb1-ptx_fra-fr5-sbb1-nc5_#4,100,True
fra-fr5-pb1-ptx_fra-fr5-sbb2-nc5_#1,100,True
fra-fr5-pb1-ptx_fra-fr5-sbb2-nc5_#2,100,True
fra-fr5-pb1-ptx_fra-fr5-sbb2-nc5_#3,100,True
fra-fr5-pb1-ptx_fra-fr5-sbb2-nc5_#4,100,True
fra-fr5-pb2-nc5_1AND1_#1,100,False
fra-fr5-pb2-nc5_COGENT_#1,100,False
fra-fr5-pb2-nc5_D-TAG_#1,100,False
fra-fr5-pb2-nc5_D-TAG_#2,100,False
fra-fr5-pb2-nc5_DE-CIX_#1,100,False
fra-fr5-pb2-nc5_DE-CIX_#2,100,False
fra-fr5-pb2-nc5_DE-CIX_#3,100,False
fra-fr5-pb2-nc5_MTS-MTU.RU_#1,100,False
fra-fr5-pb2-nc5_OTI_#1,100,False
fra-fr5-pb2-nc5_SEABONE_#1,100,False
fra-fr5-pb2-nc5_TI SPARKLE_#1,100,False
fra-fr5-pb2-nc5_ZAIN_#1,100,False
fra-fr5-pb2-nc5_fra-fr5-sbb1-nc5_#1,100,True
fra-fr5-pb2-nc5_fra-fr5-sbb1-nc5_#2,100,True
fra-fr5-pb2-nc5_fra-fr5-sbb1-nc5_#3,100,True
fra-fr5-pb2-nc5_fra-fr5-sbb1-nc5_#4,100,True
fra-fr5-pb2-nc5_fra-fr5-sbb1-nc5_#5,100,True
fra-fr5-pb2-nc5_fra-fr5-sbb1-nc5_#6,100,True
fra-fr5-pb2-nc5_fra-fr5-sbb1-nc5_#7,100,True
fra-fr5-pb2-nc5_fra-fr5-sbb1-nc5_#8,100,True
fra-fr5-pb2-nc5_fra-fr5-sbb2-nc5_#1,100,True
fra-fr5-pb2-nc5_fra-fr5-sbb2-nc5_#2,100,True
fra-fr5-pb2-nc5_fra-fr5-sbb2-nc5_#3,100,True
fra-fr5-pb2-nc5_fra-fr5-sbb2-nc5_#4,100,True
fra-fr5-pb2-nc5_fra-fr5-sbb2-nc5_#5,100,True
fra-fr5-pb2-nc5_fra-fr5-sbb2-nc5_#6,100,True
fra-fr5-pb2-nc5_fra-fr5-sbb2-nc5_#7,100,True
fra-fr5-pb2-nc5_fra-fr5-sbb2-nc5_#8,100,True
fra-fr5-pb3-nc5_CLOUDFLARE_#1,100,False
fra-fr5-pb3-nc5_COGENT_#1,100,False
fra-fr5-pb3-nc5_DE-CIX_#1,100,False
fra-fr5-pb3-nc5_DE-CIX_#2,100,False
fra-fr5-pb3-nc5_DE-CIX_#3,100,False
fra-fr5-pb3-nc5_DTAG_#1,100,False
fra-fr5-pb3-nc5_GOOGLE_#1,100,False
fra-fr5-pb3-nc5_MYLOC_#1,100,False
fra-fr5-pb3-nc5_OTEGLOBE_#1,100,False
fra-fr5-pb3-nc5_SEABONE_#1,100,False
fra-fr5-pb3-nc5_TI SPARKLE_#1,100,False
fra-fr5-pb3-nc5_fra-fr5-sbb1-nc5_#1,100,True
fra-fr5-pb3-nc5_fra-fr5-sbb1-nc5_#2,100,True
fra-fr5-pb3-nc5_fra-fr5-sbb1-nc5_#3,100,True
fra-fr5-pb3-nc5_fra-fr5-sbb1-nc5_#4,100,True
fra-fr5-pb3-nc5_fra-fr5-sbb1-nc5_#5,100,True
fra-fr5-pb3-nc5_fra-fr5-sbb1-nc5_#6,100,True
fra-fr5-pb3-nc5_fra-fr5-sbb1-nc5_#7,100,True
fra-fr5-pb3-nc5_fra-fr5-sbb1-nc5_#8,100,True
fra-fr5-pb3-nc5_fra-fr5-sbb2-nc5_#1,100,True
fra-fr5-pb3-nc5_fra-fr5-sbb2-nc5_#2,100,True
fra-fr5-pb3-nc5_fra-fr5-sbb2-nc5_#3,100,True
fra-fr5-pb3-nc5_fra-fr5-sbb2-nc5_#4,100,True
fra-fr5-pb3-nc5_fra-fr5-sbb2-nc5_#5,100,True
fra-fr5-pb3-nc5_fra-fr5-sbb2-nc5_#6,100,True
fra-fr5-pb3-nc5_fra-fr5-sbb2-nc5_#7,100,True
fra-fr5-pb3-nc5_fra-fr5-sbb2-nc5_#8,100,True
fra-fr5-pb4-nc5_ARELION_#1,100,False
fra-fr5-pb4-nc5_HETZNER_#1,100,False
fra-fr5-pb4-nc5_M247.RO_#1,100,False
fra-fr5-pb4-nc5_M247.RO_#2,100,False
fra-fr5-pb4-nc5_M247_#1,100,False
fra-fr5-pb4-nc5_NETIX_#1,100,False
fra-fr5-pb4-nc5_SEABONE_#1,100,False
fra-fr5-pb4-nc5_SEABONE_#2,100,False
fra-fr5-pb4-nc5_TELIA_#1,100,False
fra-fr5-pb4-nc5_UPC_#1,100,False
fra-fr5-pb4-nc5_UPC_#2,100,False
fra-fr5-pb4-nc5_fra-fr5-sbb1-nc5_#1,100,True
fra-fr5-pb4-nc5_fra-fr5-sbb1-nc5_#2,100,True
fra-fr5-pb4-nc5_fra-fr5-sbb2-nc5_#1,100,True
fra-fr5-pb4-nc5_fra-fr5-sbb2-nc5_#2,100,True
fra-fr5-pb4-nc5_fra-fr5-sbb2-nc5_#3,100,True
fra-fr5-pb4-nc5_fra-fr5-sbb2-nc5_#4,100,True
fra-fr5-pb5-nc5_CLOUVIDER_#1,100,False
fra-fr5-pb5-nc5_CORE-BACKBONE_#1,100,False
fra-fr5-pb5-nc5_DATA-IX_#1,100,False
fra-fr5-pb5-nc5_LEVEL3_#1,100,False
fra-fr5-pb5-nc5_LUMEN_#1,100,False
fra-fr5-pb5-nc5_META_#1,100,False
fra-fr5-pb5-nc5_VIMPELCOM_#1,100,False
fra-fr5-pb5-nc5_VIMPELCOM_#2,100,False
fra-fr5-pb5-nc5_VIMPELCOM_#3,100,False
fra-fr5-pb5-nc5_VIMPELCOM_#4,100,False
fra-fr5-pb5-nc5_fra-fr2-vcabb1-a72_#1,100,True
fra-fr5-pb5-nc5_fra-fr5-sbb1-nc5_#1,100,True
fra-fr5-pb5-nc5_fra-fr5-sbb1-nc5_#2,100,True
fra-fr5-pb5-nc5_fra-fr5-sbb1-nc5_#3,100,True
fra-fr5-pb5-nc5_fra-fr5-sbb1-nc5_#4,100,True
fra-fr5-pb5-nc5_fra-fr5-sbb2-nc5_#1,100,True
fra-fr5-pb5-nc5_fra-fr5-sbb2-nc5_#2,100,True
fra-fr5-pb5-nc5_fra-fr5-sbb2-nc5_#3,100,True
fra-fr5-pb5-nc5_fra-fr5-sbb2-nc5_#4,100,True
fra-fr5-pb5-nc5_fra-fr5-vcoagg1-n92_#1,100,True
fra-fr5-pb6-nc5_AMAZON_#1,100,False
fra-fr5-pb6-nc5_ARELION_#1,100,False
fra-fr5-pb6-nc5_META_#1,100,False
fra-fr5-pb6-nc5_OMANTEL_#1,100,False
fra-fr5-pb6-nc5_OMANTEL_#2,100,False
fra-fr5-pb6-nc5_OMANTEL_#3,100,False
fra-fr5-pb6-nc5_OMANTEL_#4,100,False
fra-fr5-pb6-nc5_TELIA_#1,100,False
fra-fr5-pb6-nc5_VODAFONE_#1,100,False
fra-fr5-pb6-nc5_ZETSERVERS_#1,100,False
fra-fr5-pb6-nc5_fra-fr2-vcabb2-a72_#1,100,True
fra-fr5-pb6-nc5_fra-fr5-sbb1-nc5_#1,100,True
fra-fr5-pb6-nc5_fra-fr5-sbb1-nc5_#2,100,True
fra-fr5-pb6-nc5_fra-fr5-sbb2-nc5_#1,100,True
fra-fr5-pb6-nc5_fra-fr5-sbb2-nc5_#2,100,True
fra-fr5-pb6-nc5_fra-fr5-sbb2-nc5_#3,100,True
fra-fr5-pb6-nc5_fra-fr5-sbb2-nc5_#4,100,True
fra-fr5-pb6-nc5_fra-fr5-vcoagg2-n92_#1,100,True
fra-fr5-sbb1-nc5_fra-1-n7_#1,100,True
fra-fr5-sbb1-nc5_fra-1-n7_#2,100,True
fra-fr5-sbb1-nc5_fra-1-n7_#3,100,True
fra-fr5-sbb1-nc5_fra-1-n7_#4,100,True
fra-fr5-sbb1-nc5_fra-1-n7_#5,100,True
fra-fr5-sbb1-nc5_fra-1-n7_#6,100,True
fra-fr5-sbb1-nc5_fra-1-n7_#7,100,True
fra-fr5-sbb1-nc5_fra-1-n7_#8,100,True
fra-fr5-sbb1-nc5_fra-5-n7_#1,100,True
fra-fr5-sbb1-nc5_fra-5-n7_#2,100,True
fra-fr5-sbb1-nc5_fra-5-n7_#3,100,True
fra-fr5-sbb1-nc5_fra-5-n7_#4,100,True
fra-fr5-sbb1-nc5_fra-5-n7_#5,100,True
fra-fr5-sbb1-nc5_fra-5-n7_#6,100,True
fra-fr5-sbb1-nc5_fra-5-n7_#7,100,True
fra-fr5-sbb1-nc5_fra-5-n7_#8,100,True
fra-fr5-sbb1-nc5_fra-fr5-pb1-ptx_#1,100,True
fra-fr5-sbb1-nc5_fra-fr5-pb1-ptx_#2,100,True
fra-fr5-sbb1-nc5_fra-fr5-pb1-ptx_#3,100,True
fra-fr5-sbb1-nc5_fra-fr5-pb1-ptx_#4,100,True
fra-fr5-sbb1-nc5_fra-fr5-pb2-nc5_#1,100,True
fra-fr5-sbb1-nc5_fra-fr5-pb2-nc5_#2,100,True
fra-fr5-sbb1-nc5_fra-fr5-pb2-nc5_#3,100,True
fra-fr5-sbb1-nc5_fra-fr5-pb2-nc5_#4,100,True
fra-fr5-sbb1-nc5_fra-fr5-pb2-nc5_#5,100,True
fra-fr5-sbb1-nc5_fra-fr5-pb2-nc5_#6,100,True
fra-fr5-sbb1-nc5_fra-fr5-pb2-nc5_#7,100,True
fra-fr5-sbb1-nc5_fra-fr5-pb3-nc5_#1,100,True
fra-fr5-sbb1-nc5_fra-fr5-pb3-nc5_#2,100,True
fra-fr5-sbb1-nc5_fra-fr5-pb3-nc5_#3,100,True
fra-fr5-sbb1-nc5_fra-fr5-pb3-nc5_#4,100,True
fra-fr5-sbb1-nc5_fra-fr5-pb3-nc5_#5,100,True
fra-fr5-sbb1-nc5_fra-fr5-pb3-nc5_#6,100,True
fra-fr5-sbb1-nc5_fra-fr5-pb3-nc5_#7,100,True
fra-fr5-sbb1-nc5_fra-fr5-pb3-nc5_#8,100,True
fra-fr5-sbb1-nc5_fra-fr5-pb4-nc5_#1,100,True
fra-fr5-sbb1-nc5_fra-fr5-pb4-nc5_#2,100,True
fra-fr5-sbb1-nc5_fra-fr5-pb5-nc5_#1,100,True
fra-fr5-sbb1-nc5_fra-fr5-pb5-nc5_#2,100,True
fra-fr5-sbb1-nc5_fra-fr5-pb5-nc5_#3,100,True
fra-fr5-sbb1-nc5_fra-fr5-pb5-nc5_#4,100,True
fra-fr5-sbb1-nc5_fra-fr5-pb6-nc5_#1,100,True
fra-fr5-sbb1-nc5_fra-fr5-pb6-nc5_#2,100,True
fra-fr5-sbb1-nc5_fra-fr5-sbb2-nc5_#1,100,True
fra-fr5-sbb1-nc5_fra-fr5-sbb2-nc5_#2,100,True
fra-fr5-sbb1-nc5_fra-fr5-sbb2-nc5_#3,100,True
fra-fr5-sbb1-nc5_fra-fr5-sbb2-nc5_#4,100,True
fra-fr5-sbb1-nc5_fra-fr5-sbb2-nc5_#5,100,True
fra-fr5-sbb1-nc5_fra-fr5-sbb2-nc5_#6,100,True
fra-fr5-sbb1-nc5_fra-fr5-sbb2-nc5_#7,100,True
fra-fr5-sbb1-nc5_fra-fr5-sbb2-nc5_#8,100,True
fra-fr5-sbb1-nc5_fra1-lim1-g1-8k_#2,100,True
fra-fr5-sbb1-nc5_fra1-lim1-g1-nc5_#1,100,True
fra-fr5-sbb1-nc5_gra-g1-nc5_#1,100,True
fra-fr5-sbb1-nc5_gra-g1-nc5_#2,100,True
fra-fr5-sbb1-nc5_gra-g1-nc5_#3,100,True
fra-fr5-sbb1-nc5_lej1-bir1-d1-a72_#1,100,True
fra-fr5-sbb1-nc5_par-th2-sbb1-nc5_#1,100,True
fra-fr5-sbb1-nc5_par-th2-sbb1-nc5_#2,100,True
fra-fr5-sbb1-nc5_par-th2-sbb1-nc5_#3,100,True
fra-fr5-sbb1-nc5_par-th2-sbb1-nc5_#4,100,True
fra-fr5-sbb1-nc5_prg-sitl-pb1-nc5_#1,100,True
fra-fr5-sbb1-nc5_rbx-g1-nc5_#1,100,True
fra-fr5-sbb1-nc5_rbx-g3-nc5_#1,100,True
fra-fr5-sbb1-nc5_sbg-g1-nc5_#1,100,True
fra-fr5-sbb1-nc5_sbg-g1-nc5_#2,100,True
fra-fr5-sbb1-nc5_sbg-g1-nc5_#3,100,True
fra-fr5-sbb1-nc5_sbg-g1-nc5_#5,100,True
fra-fr5-sbb1-nc5_sbg-g1-nc5_#6,100,True
fra-fr5-sbb1-nc5_sbg-g1-nc5_#7,100,True
fra-fr5-sbb1-nc5_sbg-g1-nc5_#8,100,True
fra-fr5-sbb1-nc5_sbg-g3-nc5_#1,100,True
fra-fr5-sbb1-nc5_sbg-g3-nc5_#2,100,True
fra-fr5-sbb1-nc5_sbg-g3-nc5_#3,100,True
fra-fr5-sbb1-nc5_sbg-g3-nc5_#5,100,True
fra-fr5-sbb1-nc5_sbg-g3-nc5_#6,100,True
fra-fr5-sbb1-nc5_sbg-g3-nc5_#7,100,True
fra-fr5-sbb1-nc5_sbg-g3-nc5_#8,100,True
fra-fr5-sbb1-nc5_vie-vie1-sbb1-nc5_#1,100,True
fra-fr5-sbb1-nc5_vie-vie2-sbb1-8k_#1,100,True
fra-fr5-sbb1-nc5_waw-wa2-sbb1-nc5_#1,100,True
fra-fr5-sbb1-nc5_waw-wa2-sbb1-nc5_#2,100,True
fra-fr5-sbb1-nc5_waw-wa2-sbb1-nc5_#3,100,True
fra-fr5-sbb1-nc5_waw-wa2-sbb1-nc5_#4,100,True
fra-fr5-sbb1-nc5_zrh-zh2-bb1-a72_#1,100,True
fra-fr5-sbb1-nc5_zrh-zur1-pb1-8k_#4,100,True
fra-fr5-sbb2-nc5_fra-1-n7_#1,100,True
fra-fr5-sbb2-nc5_fra-1-n7_#2,100,True
fra-fr5-sbb2-nc5_fra-1-n7_#3,100,True
fra-fr5-sbb2-nc5_fra-1-n7_#4,100,True
fra-fr5-sbb2-nc5_fra-1-n7_#5,100,True
fra-fr5-sbb2-nc5_fra-1-n7_#6,100,True
fra-fr5-sbb2-nc5_fra-1-n7_#7,100,True
fra-fr5-sbb2-nc5_fra-1-n7_#8,100,True
fra-fr5-sbb2-nc5_fra-5-n7_#1,100,True
fra-fr5-sbb2-nc5_fra-5-n7_#2,100,True
fra-fr5-sbb2-nc5_fra-5-n7_#3,100,True
fra-fr5-sbb2-nc5_fra-5-n7_#4,100,True
fra-fr5-sbb2-nc5_fra-5-n7_#5,100,True
fra-fr5-sbb2-nc5_fra-5-n7_#6,100,True
fra-fr5-sbb2-nc5_fra-5-n7_#7,100,True
fra-fr5-sbb2-nc5_fra-5-n7_#8,100,True
fra-fr5-sbb2-nc5_fra-fr5-pb1-ptx_#1,100,True
fra-fr5-sbb2-nc5_fra-fr5-pb1-ptx_#2,100,True
fra-fr5-sbb2-nc5_fra-fr5-pb1-ptx_#3,100,True
fra-fr5-sbb2-nc5_fra-fr5-pb1-ptx_#4,100,True
fra-fr5-sbb2-nc5_fra-fr5-pb2-nc5_#1,100,True
fra-fr5-sbb2-nc5_fra-fr5-pb2-nc5_#2,100,True
fra-fr5-sbb2-nc5_fra-fr5-pb2-nc5_#3,100,True
fra-fr5-sbb2-nc5_fra-fr5-pb2-nc5_#4,100,True
fra-fr5-sbb2-nc5_fra-fr5-pb2-nc5_#5,100,True
fra-fr5-sbb2-nc5_fra-fr5-pb2-nc5_#6,100,True
fra-fr5-sbb2-nc5_fra-fr5-pb2-nc5_#7,100,True
fra-fr5-sbb2-nc5_fra-fr5-pb2-nc5_#8,100,True
fra-fr5-sbb2-nc5_fra-fr5-pb3-nc5_#1,100,True
fra-fr5-sbb2-nc5_fra-fr5-pb3-nc5_#2,100,True
fra-fr5-sbb2-nc5_fra-fr5-pb3-nc5_#3,100,True
fra-fr5-sbb2-nc5_fra-fr5-pb3-nc5_#4,100,True
fra-fr5-sbb2-nc5_fra-fr5-pb3-nc5_#5,100,True
fra-fr5-sbb2-nc5_fra-fr5-pb3-nc5_#6,100,True
fra-fr5-sbb2-nc5_fra-fr5-pb3-nc5_#7,100,True
fra-fr5-sbb2-nc5_fra-fr5-pb3-nc5_#8,100,True
fra-fr5-sbb2-nc5_fra-fr5-pb4-nc5_#1,100,True
fra-fr5-sbb2-nc5_fra-fr5-pb4-nc5_#2,100,True
fra-fr5-sbb2-nc5_fra-fr5-pb4-nc5_#3,100,True
fra-fr5-sbb2-nc5_fra-fr5-pb4-nc5_#4,100,True
fra-fr5-sbb2-nc5_fra-fr5-pb5-nc5_#1,100,True
fra-fr5-sbb2-nc5_fra-fr5-pb5-nc5_#2,100,True
fra-fr5-sbb2-nc5_fra-fr5-pb5-nc5_#3,100,True
fra-fr5-sbb2-nc5_fra-fr5-pb5-nc5_#4,100,True
fra-fr5-sbb2-nc5_fra-fr5-pb6-nc5_#1,100,True
fra-fr5-sbb2-nc5_fra-fr5-pb6-nc5_#2,100,True
fra-fr5-sbb2-nc5_fra-fr5-pb6-nc5_#3,100,True
fra-fr5-sbb2-nc5_fra-fr5-pb6-nc5_#4,100,True
fra-fr5-sbb2-nc5_fra-fr5-sbb1-nc5_#1,100,True
fra-fr5-sbb2-nc5_fra-fr5-sbb1-nc5_#2,100,True
fra-fr5-sbb2-nc5_fra-fr5-sbb1-nc5_#3,100,True
